"","Term","ProbAbstract","ProbConcrete","Classification","Jitter"
"join","join",0.999936853175755,6.31468242448208e-05,"abstract",0.74414
"bean","bean",0.999937240464164,6.27595358362296e-05,"abstract",0.38704
"crockery","crockery",0.999937439197958,6.25608020417071e-05,"abstract",0.72026
"convulsions","convulsions",0.999937503684684,6.24963153155334e-05,"abstract",0.95375
"concession","concession",0.999937944747761,6.20552522386102e-05,"abstract",0.72906
"soldiers","soldiers",0.999937946938958,6.20530610422764e-05,"abstract",0.82444
"fete","fete",0.999937970052577,6.20299474234041e-05,"abstract",0.79305
"wealthy","wealthy",0.999938088435085,6.19115649151406e-05,"abstract",0.52903
"corps","corps",0.999938399405576,6.1600594424241e-05,"abstract",7e-04
"woodland","woodland",0.999938481015872,6.15189841278806e-05,"abstract",0.79683
"countrymen","countrymen",0.999938547158824,6.14528411758928e-05,"abstract",0.95449
"perishing","perishing",0.999938863334138,6.11366658625154e-05,"abstract",0.00418
"criticisms","criticisms",0.999938943325143,6.10566748567985e-05,"abstract",0.78504
"firs","firs",0.999939529472608,6.04705273921785e-05,"abstract",0.67993
"moral","moral",0.999939543582835,6.04564171654e-05,"abstract",0.59946
"ambuscade","ambuscade",0.999939564991302,6.04350086977893e-05,"abstract",0.45174
"semi","semi",0.999940184279366,5.98157206334363e-05,"abstract",0.00123
"widows","widows",0.999940188017907,5.98119820932759e-05,"abstract",0.97494
"guard","guard",0.999940662944065,5.93370559346867e-05,"abstract",0.93511
"dreariness","dreariness",0.99994084483555,5.91551644501585e-05,"abstract",0.26323
"weddings","weddings",0.999940962638653,5.90373613473396e-05,"abstract",0.5359
"throngs","throngs",0.999941106710045,5.8893289955478e-05,"abstract",0.14736
"bravery","bravery",0.99994113556551,5.886443448982e-05,"abstract",0.08765
"alliance","alliance",0.999941277865856,5.87221341443248e-05,"abstract",0.20133
"envy","envy",0.999941325132687,5.86748673131497e-05,"abstract",0.84748
"discussion","discussion",0.999941357409055,5.86425909446761e-05,"abstract",0.84651
"reign","reign",0.999941365821129,5.86341788706724e-05,"abstract",0.1668
"spirits","spirits",0.999941631220797,5.83687792030581e-05,"abstract",0.19159
"chief","chief",0.999941642850113,5.83571498869009e-05,"abstract",0.56613
"loans","loans",0.999941695094129,5.83049058706962e-05,"abstract",0.52408
"convulsion","convulsion",0.999941841348372,5.81586516277115e-05,"abstract",0.37651
"feeling","feeling",0.999941860231789,5.81397682110138e-05,"abstract",0.79017
"crew","crew",0.99994187341983,5.8126580170105e-05,"abstract",0.38628
"dames","dames",0.999942124810109,5.78751898911495e-05,"abstract",0.95429
"sleepers","sleepers",0.999942146269807,5.78537301930715e-05,"abstract",0.22061
"gents","gents",0.999942375648748,5.76243512515001e-05,"abstract",0.3142
"picket","picket",0.999942412572301,5.75874276992639e-05,"abstract",0.23364
"lands","lands",0.999942709388594,5.72906114059885e-05,"abstract",0.94536
"alarmed","alarmed",0.999942770151352,5.7229848647965e-05,"abstract",0.94531
"imbecility","imbecility",0.999942800011202,5.71999887976965e-05,"abstract",0.25993
"mood","mood",0.999943233605586,5.6766394413822e-05,"abstract",0.30693
"peculiarity","peculiarity",0.999943563448055,5.64365519453668e-05,"abstract",0.92963
"commodities","commodities",0.99994381283566,5.61871643399153e-05,"abstract",0.05907
"acre","acre",0.999943923839835,5.60761601652319e-05,"abstract",0.45877
"insolence","insolence",0.999944050903385,5.59490966151362e-05,"abstract",0.72541
"receipts","receipts",0.999944161564423,5.5838435577274e-05,"abstract",0.25775
"animal","animal",0.999944197075723,5.58029242767485e-05,"abstract",0.13777
"attend","attend",0.999944399998777,5.5600001222741e-05,"abstract",0.5858
"drill","drill",0.999944503084312,5.54969156877734e-05,"abstract",0.25008
"disadvantage","disadvantage",0.999944558314215,5.54416857852595e-05,"abstract",0.34123
"hundreds","hundreds",0.999944592972995,5.54070270049865e-05,"abstract",0.25263
"prey","prey",0.999944610181657,5.53898183432223e-05,"abstract",0.20029
"numbers","numbers",0.999944773848329,5.52261516705409e-05,"abstract",0.90754
"lawyers","lawyers",0.999944889512458,5.51104875422966e-05,"abstract",0.74016
"minority","minority",0.999944923266271,5.50767337293734e-05,"abstract",0.23571
"adornment","adornment",0.999945078123533,5.49218764672322e-05,"abstract",0.61784
"pleasing","pleasing",0.999945555287751,5.44447122484943e-05,"abstract",0.03031
"disposal","disposal",0.99994558929782,5.4410702180004e-05,"abstract",0.32109
"interchange","interchange",0.999945651157573,5.43488424264877e-05,"abstract",0.3042
"standers","standers",0.999945743914641,5.42560853591156e-05,"abstract",0.91624
"contraction","contraction",0.999946173399633,5.3826600366749e-05,"abstract",0.17517
"gain","gain",0.999946435452391,5.3564547609014e-05,"abstract",0.93685
"pretense","pretense",0.999946503457954,5.34965420463053e-05,"abstract",0.013
"bookseller","bookseller",0.999946643280282,5.33567197175804e-05,"abstract",0.30562
"suits","suits",0.999946658066747,5.33419332531292e-05,"abstract",0.94526
"bereft","bereft",0.999946666187724,5.33338122759115e-05,"abstract",0.12378
"pinks","pinks",0.999947045785161,5.29542148387154e-05,"abstract",0.73469
"attempts","attempts",0.999947053328139,5.29466718613641e-05,"abstract",0.92853
"detention","detention",0.999947300002807,5.26999971926359e-05,"abstract",0.29322
"crews","crews",0.999947635941101,5.23640588992622e-05,"abstract",0.9337
"variety","variety",0.999948017016024,5.19829839763364e-05,"abstract",0.67088
"circumstance","circumstance",0.999948116475985,5.18835240146703e-05,"abstract",0.71124
"inquiries","inquiries",0.999948197697574,5.18023024263189e-05,"abstract",0.11166
"dynasty","dynasty",0.999948204981173,5.17950188268111e-05,"abstract",0.32383
"medium","medium",0.999948298451235,5.17015487652548e-05,"abstract",0.77807
"saints","saints",0.999948311612475,5.16883875252624e-05,"abstract",0.55697
"different","different",0.999948468968968,5.1531031031803e-05,"abstract",0.38524
"dares","dares",0.999948803836159,5.1196163840566e-05,"abstract",0.27646
"assistants","assistants",0.999948804914587,5.11950854131367e-05,"abstract",0.54815
"canine","canine",0.999948992702392,5.10072976082685e-05,"abstract",0.53202
"baseness","baseness",0.999949032412086,5.09675879139645e-05,"abstract",0.28626
"faculty","faculty",0.999949332211283,5.06677887165754e-05,"abstract",0.61437
"restriction","restriction",0.999949425718938,5.05742810618556e-05,"abstract",0.6864
"flatterer","flatterer",0.99994951061935,5.04893806500756e-05,"abstract",0.61624
"girls","girls",0.999949668244496,5.03317555041021e-05,"abstract",0.27142
"pique","pique",0.999949712810104,5.02871898958757e-05,"abstract",0.37516
"imagination","imagination",0.999949715241026,5.02847589740613e-05,"abstract",0.16579
"spectator","spectator",0.999949756245606,5.02437543935773e-05,"abstract",0.87393
"recruiting","recruiting",0.999949960987004,5.00390129962329e-05,"abstract",0.24249
"actor","actor",0.999950169257811,4.98307421887135e-05,"abstract",0.82762
"means","means",0.999950192877897,4.98071221026673e-05,"abstract",0.34472
"qualms","qualms",0.999950242228544,4.97577714564025e-05,"abstract",0.46039
"associations","associations",0.999950244714694,4.97552853063599e-05,"abstract",0.14042
"propriety","propriety",0.999950590869088,4.94091309118728e-05,"abstract",0.46773
"tranquil","tranquil",0.999950685932984,4.9314067016332e-05,"abstract",0.5718
"spectators","spectators",0.999950781198911,4.92188010891337e-05,"abstract",0.18075
"cedars","cedars",0.999950863431577,4.91365684233786e-05,"abstract",0.20792
"contrast","contrast",0.999951143131262,4.8856868737627e-05,"abstract",0.95049
"padre","padre",0.999951181759775,4.88182402246935e-05,"abstract",0.29098
"coast","coast",0.999951190820375,4.88091796252377e-05,"abstract",0.34285
"barbarians","barbarians",0.999951385919487,4.86140805135233e-05,"abstract",0.95738
"wild","wild",0.999951471928649,4.85280713510515e-05,"abstract",0.16646
"liberty","liberty",0.999951607684802,4.83923151983556e-05,"abstract",0.82895
"plat","plat",0.99995162132785,4.83786721504532e-05,"abstract",0.0097
"tools","tools",0.999951646548223,4.83534517769513e-05,"abstract",0.81075
"sundry","sundry",0.999951666105181,4.83338948188609e-05,"abstract",0.58105
"occasion","occasion",0.99995170565276,4.8294347239858e-05,"abstract",0.83485
"correction","correction",0.999951764292202,4.8235707797923e-05,"abstract",0.7206
"deny","deny",0.99995182700235,4.81729976499525e-05,"abstract",0.66056
"adverse","adverse",0.999952116546235,4.78834537648076e-05,"abstract",0.6481
"wills","wills",0.999952134740201,4.78652597995013e-05,"abstract",0.35291
"piracy","piracy",0.999952243963371,4.77560366285493e-05,"abstract",0.49451
"tickets","tickets",0.999952382484856,4.76175151435905e-05,"abstract",0.28865
"frauds","frauds",0.999952532059538,4.74679404614885e-05,"abstract",0.36824
"roost","roost",0.999952627850144,4.73721498557119e-05,"abstract",0.23838
"chance","chance",0.999952853219185,4.71467808151585e-05,"abstract",0.45992
"melodies","melodies",0.999952883993702,4.71160062981176e-05,"abstract",0.12899
"waking","waking",0.999953228759537,4.67712404628352e-05,"abstract",0.80631
"embarrass","embarrass",0.999953352574221,4.66474257790921e-05,"abstract",0.81258
"idiots","idiots",0.999953436305553,4.65636944470475e-05,"abstract",0.15421
"deux","deux",0.999953482966577,4.65170334227191e-05,"abstract",0.50692
"illusions","illusions",0.999953512643028,4.64873569716142e-05,"abstract",0.4864
"fix","fix",0.999953539639895,4.64603601051577e-05,"abstract",0.80197
"hypocrite","hypocrite",0.999953987110008,4.60128899915927e-05,"abstract",0.70732
"compound","compound",0.999954000861806,4.59991381935542e-05,"abstract",0.55487
"coaxing","coaxing",0.999954160814514,4.58391854864582e-05,"abstract",0.36555
"careless","careless",0.999954192015448,4.58079845515038e-05,"abstract",0.5867
"tri","tri",0.999954392667616,4.56073323844406e-05,"abstract",0.49852
"repair","repair",0.999954625976721,4.53740232788972e-05,"abstract",0.66223
"raving","raving",0.9999547407809,4.52592191004252e-05,"abstract",0.70737
"flats","flats",0.999954878990207,4.51210097926287e-05,"abstract",0.68915
"gladiator","gladiator",0.99995489899282,4.51010071801212e-05,"abstract",0.80953
"dens","dens",0.999954922360733,4.50776392673189e-05,"abstract",0.97741
"backing","backing",0.999954941583953,4.50584160466147e-05,"abstract",0.21568
"assaults","assaults",0.999954996899058,4.50031009415657e-05,"abstract",0.49982
"reds","reds",0.999955166541724,4.48334582759688e-05,"abstract",0.56391
"weaknesses","weaknesses",0.999955339885908,4.46601140921643e-05,"abstract",0.07493
"corporal","corporal",0.999955375364013,4.46246359866669e-05,"abstract",0.13929
"consternation","consternation",0.999955455220056,4.45447799439065e-05,"abstract",0.68805
"rejection","rejection",0.999955505155262,4.44948447378382e-05,"abstract",0.0501
"breakfasts","breakfasts",0.999955524577359,4.44754226411677e-05,"abstract",0.31991
"languid","languid",0.999955674587868,4.43254121322991e-05,"abstract",0.94501
"blues","blues",0.999955957359673,4.40426403268894e-05,"abstract",0.11088
"restrictions","restrictions",0.999955982887105,4.40171128951807e-05,"abstract",0.28552
"trading","trading",0.999956171085427,4.38289145735772e-05,"abstract",0.17525
"appearances","appearances",0.999956412429161,4.35875708388625e-05,"abstract",0.72786
"groaning","groaning",0.999956431289459,4.3568710540682e-05,"abstract",0.11657
"mortal","mortal",0.999956559716637,4.34402833632515e-05,"abstract",0.20505
"liquors","liquors",0.999956717309148,4.32826908513823e-05,"abstract",0.33301
"frames","frames",0.999956936194766,4.30638052341708e-05,"abstract",0.5293
"requisites","requisites",0.999957120963334,4.28790366662715e-05,"abstract",0.56052
"ace","ace",0.999957121803931,4.28781960689687e-05,"abstract",0.6973
"reason","reason",0.999957149076983,4.28509230166389e-05,"abstract",0.76034
"wives","wives",0.99995725328766,4.27467123397245e-05,"abstract",0.98202
"refined","refined",0.999957362194762,4.26378052377741e-05,"abstract",0.91718
"peers","peers",0.999957526606662,4.24733933375457e-05,"abstract",0.55973
"rattlesnake","rattlesnake",0.999957870606644,4.21293933563561e-05,"abstract",0.7799
"wise","wise",0.999958104661956,4.18953380438975e-05,"abstract",0.10475
"expectations","expectations",0.999958485794421,4.15142055786533e-05,"abstract",0.17324
"sights","sights",0.999958575279066,4.14247209337797e-05,"abstract",0.06323
"prescience","prescience",0.999958621189777,4.13788102226548e-05,"abstract",0.49047
"reflections","reflections",0.999958646234232,4.13537657684435e-05,"abstract",0.24317
"cots","cots",0.999958733598088,4.12664019121913e-05,"abstract",0.91805
"monopoly","monopoly",0.999958740045396,4.12599546041706e-05,"abstract",0.19342
"gunpowder","gunpowder",0.999958756043251,4.1243956748658e-05,"abstract",0.12514
"loneliness","loneliness",0.999958776615793,4.12233842070507e-05,"abstract",0.29273
"founders","founders",0.99995896697931,4.10330206895669e-05,"abstract",0.70092
"meshes","meshes",0.999959036619056,4.09633809435676e-05,"abstract",0.69904
"designing","designing",0.99995907901165,4.09209883497068e-05,"abstract",0.17233
"script","script",0.999959322184838,4.06778151618881e-05,"abstract",0.13844
"bridges","bridges",0.999959638615982,4.03613840180176e-05,"abstract",0.93624
"lie","lie",0.999959724776792,4.02752232083389e-05,"abstract",0.27671
"groundless","groundless",0.999959799064917,4.02009350835022e-05,"abstract",0.81778
"bitterest","bitterest",0.999960141480469,3.98585195312802e-05,"abstract",0.56661
"holt","holt",0.999960200664009,3.97993359913166e-05,"abstract",0.54337
"loves","loves",0.999960239467858,3.97605321422794e-05,"abstract",0.01319
"deceit","deceit",0.999960384333866,3.9615666133818e-05,"abstract",0.39532
"mishap","mishap",0.999960703271225,3.92967287753416e-05,"abstract",0.41348
"docile","docile",0.999960817473748,3.91825262517754e-05,"abstract",0.63723
"penitentiary","penitentiary",0.9999608559645,3.91440354997331e-05,"abstract",0.44347
"idiocy","idiocy",0.999961050075543,3.89499244571575e-05,"abstract",0.61285
"suitor","suitor",0.999961195263609,3.88047363912768e-05,"abstract",0.37313
"harmony","harmony",0.999961377042249,3.86229577511673e-05,"abstract",0.38047
"disputes","disputes",0.999961409525443,3.85904745565452e-05,"abstract",0.36113
"requests","requests",0.999961456063924,3.85439360761146e-05,"abstract",0.17692
"surveyor","surveyor",0.999961543560877,3.84564391230172e-05,"abstract",0.26084
"doctors","doctors",0.999961613708691,3.83862913089487e-05,"abstract",0.2613
"rascal","rascal",0.999961619264132,3.83807358677349e-05,"abstract",0.00475
"natured","natured",0.999961686475433,3.83135245674726e-05,"abstract",0.28944
"leader","leader",0.999961769149634,3.8230850365879e-05,"abstract",0.39284
"proceedings","proceedings",0.999961818041224,3.81819587764404e-05,"abstract",0.97814
"conventions","conventions",0.999961818297156,3.81817028440842e-05,"abstract",0.58845
"species","species",0.999961941550606,3.80584493938159e-05,"abstract",0.09793
"might","might",0.999962065829574,3.79341704258988e-05,"abstract",0.91936
"enthusiast","enthusiast",0.999962082951358,3.79170486419609e-05,"abstract",0.50302
"wish","wish",0.999962152399642,3.78476003576523e-05,"abstract",0.58098
